transaction_id,date,amount,category,merchant,payment_method,location,income,monthly_budget,savings,investment,transaction_type,is_anomaly
209,2023-04-13 09:22:19,1360.98,Food,Cafe House,UPI,Remote,44029.0,35219.78,9394.69,8846.62,expense,0
210,2026-01-29 06:44:46,17447.12,Investment,Brokerage Account,UPI,Mumbai,62504.0,49158.87,17407.89,5738.76,expense,0
211,2025-10-16 03:29:33,4514.0,Shopping,Mega Mall,UPI,Mumbai,164789.0,126292.5,29597.21,23483.58,expense,0
212,2024-08-08 03:37:20,4942.63,Travel,IRCTC,Cash,Mumbai,88208.0,77938.4,14933.84,14162.06,expense,0
213,2025-02-28 21:49:29,7342.73,Travel,IRCTC,Net Banking,Remote,174661.0,154378.49,57116.48,21663.51,expense,0
214,2025-01-25 09:29:38,3554.6,Shopping,Flipkart,UPI,Bangalore,166699.0,146656.88,38688.81,21184.66,expense,0
215,2023-06-07 02:48:03,59635.22,Shopping,Intl POS,UPI,Remote,46689.0,26619.53,10662.5,6457.37,expense,1
216,2023-08-28 14:57:35,109441.15,Shopping,Flipkart,Net Banking,Hyderabad,161194.0,139162.39,35164.94,25214.4,income,0
217,2025-11-16 16:38:14,1102.15,Food,Zomato,UPI,Delhi,128481.0,74192.6,11157.89,31160.46,expense,0
218,2024-01-07 12:50:52,22798.59,Education,Exam Center,Cash,Bangalore,92526.0,56249.3,8248.45,10390.17,expense,0
219,2024-11-15 10:39:42,75157.0,Bills,Broadband Provider,UPI,Mumbai,101218.0,73578.17,24359.45,11928.97,income,0
220,2025-07-28 07:29:14,38884.41,Investment,Brokerage Account,Debit Card,Bangalore,131288.0,111300.01,36946.17,17291.11,expense,0
221,2023-06-09 08:49:20,5179.64,Education,Online Courses,Cash,Mumbai,154695.0,115186.17,25853.45,9077.53,expense,0
222,2025-03-08 11:10:38,12888.58,Shopping,Flipkart,Net Banking,Mumbai,105642.0,78640.02,30385.45,25243.49,expense,0
223,2023-02-11 10:20:12,5430.5,Bills,Gas Utility,UPI,Delhi,81264.0,65863.45,11011.8,16866.99,expense,0
224,2023-05-07 18:28:16,1386.71,Entertainment,Spotify,Net Banking,Bangalore,48419.0,28458.85,4284.4,8583.82,expense,0
225,2023-08-15 21:06:46,7030.62,Travel,Ola,UPI,Remote,85566.0,70459.63,9466.63,20209.48,expense,0
226,2026-01-01 00:17:42,11576.39,Education,Tuition Institute,Debit Card,Remote,218664.0,135473.39,17819.14,46595.61,expense,0
227,2023-12-02 00:11:29,4361.13,Travel,Ola,UPI,Chennai,128892.0,94131.22,44261.02,18276.6,expense,0
228,2024-01-05 03:52:11,17992.05,Investment,Mutual Fund SIP,Net Banking,Chennai,114613.0,86956.25,16286.78,8494.36,transfer,0
229,2025-02-15 10:59:02,4757.28,Education,Online Courses,Credit Card,Chennai,49538.0,36976.91,9084.79,12104.23,expense,0
230,2023-01-03 10:19:21,6170.68,Shopping,Lifestyle Store,Net Banking,Mumbai,180834.0,118264.1,42121.53,26258.92,expense,0
231,2025-03-24 04:55:07,14556.48,Shopping,Lifestyle Store,Credit Card,Remote,50289.0,43611.83,5532.96,7469.17,expense,0
232,2023-03-09 15:04:51,19873.73,Food,Fresh Mart,Debit Card,Delhi,217445.0,119634.35,38094.97,24126.88,transfer,0
233,2024-06-19 15:10:07,555.27,Food,Zomato,Credit Card,Mumbai,45128.0,30652.32,9145.3,7207.87,expense,0
234,2024-07-01 06:39:37,3912.67,Entertainment,Spotify,Credit Card,Bangalore,207479.0,179259.49,66292.31,42735.51,expense,0
235,2025-09-08 08:49:10,108988.23,Education,Book Store,Net Banking,Remote,92215.0,55838.6,10369.07,10916.04,income,0
236,2023-11-10 03:51:25,11781.71,Education,Online Courses,UPI,Chennai,50939.0,43929.57,11492.98,10772.99,expense,0
237,2024-09-10 14:52:07,64637.17,Entertainment,Game Zone,Credit Card,Mumbai,100353.0,67158.09,15091.84,14973.42,income,0
238,2023-03-16 06:15:48,2527.82,Bills,Broadband Provider,UPI,Mumbai,118396.0,106264.87,11830.73,19034.63,expense,0
239,2026-02-28 16:31:11,2694.91,Entertainment,Game Zone,Net Banking,Delhi,154473.0,89433.99,48921.38,24764.74,expense,0
240,2024-07-24 15:41:09,5386.55,Shopping,Lifestyle Store,Net Banking,Delhi,149450.0,130657.75,41073.5,8910.05,expense,0
241,2023-10-08 07:54:19,6716.63,Travel,IRCTC,Cash,Delhi,208734.0,170445.27,30091.54,40837.4,expense,0
242,2024-04-21 02:59:37,2268.26,Entertainment,Game Zone,UPI,Remote,61668.0,34603.87,14069.75,9674.77,expense,0
243,2023-03-07 19:06:53,6818.89,Education,Exam Center,Net Banking,Mumbai,85279.0,47590.62,21820.26,17418.18,expense,0
244,2024-07-18 09:13:14,964.0,Food,Zomato,Net Banking,Chennai,209245.0,153082.24,50144.39,27160.11,expense,0
245,2023-04-15 10:38:29,17904.01,Education,Book Store,Debit Card,Chennai,65397.0,40454.19,6030.35,7524.98,expense,0
246,2025-11-20 21:16:06,333.86,Food,Fresh Mart,Debit Card,Hyderabad,71514.0,60322.34,9680.92,17420.73,expense,0
247,2025-04-02 11:41:42,1757.14,Travel,IRCTC,Debit Card,Hyderabad,152534.0,121650.52,43823.09,10289.64,expense,0
248,2023-02-10 06:07:09,1215.09,Healthcare,City Hospital,Credit Card,Bangalore,175168.0,118129.25,32528.73,27391.28,expense,0
249,2025-12-29 00:52:41,6023.02,Travel,LatePay Online,UPI,Mumbai,99532.0,55383.26,32533.1,7320.6,expense,1
250,2023-11-07 23:11:22,14501.61,Healthcare,City Hospital,UPI,Remote,39397.0,28515.41,7296.2,4315.04,transfer,0
251,2025-11-03 10:52:19,32648.29,Education,Foreign Marketplace,Net Banking,Remote,93840.0,64875.6,9151.36,9457.48,expense,1
252,2026-01-10 18:10:00,16210.57,Healthcare,City Hospital,Debit Card,Mumbai,171779.0,115900.02,55801.32,17938.27,expense,0
253,2024-01-03 18:09:52,4890.16,Travel,Airline Booking,Debit Card,Bangalore,184818.0,157636.35,55558.04,18773.92,expense,0
254,2023-07-21 14:13:19,4367.7,Entertainment,Netflix,Cash,Delhi,103953.0,77829.1,9195.12,22709.26,expense,0
255,2024-09-28 00:47:17,5781.36,Education,Online Courses,Net Banking,Hyderabad,171779.0,115900.02,55801.32,17938.27,expense,0
256,2025-11-22 12:18:03,8457.61,Travel,IRCTC,Debit Card,Delhi,127946.0,104786.99,11741.99,31847.05,transfer,0
257,2025-02-20 04:07:14,160461.36,Shopping,Amazon,Net Banking,Bangalore,174661.0,154378.49,57116.48,21663.51,income,0
258,2026-01-06 21:49:07,14080.78,Shopping,Flipkart,UPI,Bangalore,84129.0,47189.14,12687.6,14219.11,expense,0
259,2023-11-01 22:39:57,4102.24,Healthcare,MediLab,Debit Card,Chennai,107152.0,77626.78,11086.85,16868.01,transfer,0
260,2025-07-08 08:13:04,3891.49,Travel,Ola,Debit Card,Hyderabad,127946.0,104786.99,11741.99,31847.05,expense,0
261,2023-02-14 01:50:25,4682.6,Entertainment,Netflix,Credit Card,Hyderabad,45056.0,35191.85,7009.91,10857.28,expense,0
262,2025-06-07 18:49:15,15463.43,Healthcare,Apollo Pharmacy,Net Banking,Remote,102373.0,67956.65,28356.67,18172.38,transfer,0
263,2025-01-20 05:29:16,97659.01,Healthcare,Health Clinic,Net Banking,Remote,141739.0,84518.49,45803.6,26681.57,income,0
264,2024-10-07 15:30:06,1481.28,Food,Fresh Mart,Net Banking,Bangalore,175830.0,122586.48,51317.82,31275.28,expense,0
265,2026-02-14 12:57:02,14494.22,Shopping,Lifestyle Store,UPI,Mumbai,73770.0,50212.16,11294.27,13190.07,expense,0
266,2023-06-14 22:49:26,223.71,Entertainment,Spotify,Cash,Hyderabad,152796.0,132514.66,37976.57,11212.11,expense,0
267,2023-08-07 20:17:56,19060.33,Healthcare,Apollo Pharmacy,Debit Card,Delhi,50289.0,43611.83,5532.96,7469.17,expense,0
268,2024-01-21 16:11:12,196427.12,Investment,Luxury Boutique,Net Banking,Hyderabad,183338.0,149654.18,42450.97,37436.42,expense,1
269,2025-02-13 00:41:08,13914.83,Entertainment,Game Zone,Debit Card,Bangalore,199293.0,115314.05,62949.93,46669.33,transfer,0
270,2024-09-02 21:07:52,88912.73,Education,Tuition Institute,Credit Card,Chennai,99532.0,55383.26,32533.1,7320.6,income,0
271,2024-03-13 01:43:28,3400.95,Entertainment,Game Zone,Credit Card,Chennai,50289.0,43611.83,5532.96,7469.17,expense,0
272,2023-07-28 01:27:23,295.51,Food,Cafe House,Net Banking,Chennai,101218.0,73578.17,24359.45,11928.97,expense,0
273,2023-03-21 11:17:48,343.87,Entertainment,BookMyShow,Net Banking,Chennai,71514.0,60322.34,9680.92,17420.73,expense,0
274,2024-11-30 14:25:41,2809.47,Travel,IRCTC,Cash,Delhi,184818.0,157636.35,55558.04,18773.92,expense,0
275,2024-06-10 18:00:58,5785.11,Travel,IRCTC,UPI,Delhi,132450.0,89893.89,20080.03,13085.79,expense,0
276,2023-03-12 09:01:53,8872.28,Investment,Mutual Fund SIP,Credit Card,Hyderabad,79748.0,52137.53,15418.54,8073.8,expense,0
277,2023-08-20 08:54:37,17097.06,Education,Book Store,Net Banking,Hyderabad,207957.0,121449.34,51168.23,51575.58,expense,0
278,2025-08-15 16:48:14,3270.07,Entertainment,Spotify,Debit Card,Bangalore,199293.0,115314.05,62949.93,46669.33,transfer,0
279,2024-04-10 17:00:08,17076.97,Education,Tuition Institute,Cash,Remote,161194.0,139162.39,35164.94,25214.4,expense,0
280,2024-04-22 23:03:39,3828.13,Travel,Uber,Cash,Delhi,94092.0,71758.39,11859.5,5928.77,expense,0
281,2025-06-25 11:19:28,8813.28,Bills,Gas Utility,Credit Card,Remote,98506.0,62562.17,27090.34,21783.55,expense,0
282,2023-02-19 01:02:02,7908.84,Investment,Mutual Fund SIP,Debit Card,Bangalore,45056.0,35191.85,7009.91,10857.28,expense,0
283,2024-10-03 12:16:07,3524.6,Entertainment,BookMyShow,Debit Card,Delhi,216962.0,180150.55,57025.31,35727.87,expense,0
284,2026-01-01 09:12:28,21082.39,Education,Book Store,Credit Card,Remote,71197.0,59623.22,7822.45,15612.82,expense,0
285,2025-03-27 07:12:29,4734.15,Entertainment,Game Zone,Net Banking,Remote,84129.0,47189.14,12687.6,14219.11,expense,0
286,2025-04-28 14:32:30,15166.66,Education,Exam Center,Net Banking,Hyderabad,180286.0,107237.01,21817.08,14020.02,transfer,0
287,2024-04-08 16:51:19,6560.63,Bills,Water Supply,Cash,Mumbai,48236.0,32300.57,7237.54,6074.77,expense,0
288,2024-05-07 12:08:08,8820.14,Bills,Gas Utility,Net Banking,Remote,175830.0,122586.48,51317.82,31275.28,expense,0
289,2025-06-09 20:45:53,11626.89,Healthcare,Health Clinic,Credit Card,Mumbai,37910.0,30741.36,7451.14,2862.81,expense,0
290,2024-03-22 19:38:10,113933.7,Shopping,Amazon,Credit Card,Mumbai,98340.0,64460.13,27717.57,14804.5,income,0
291,2023-11-29 10:00:23,107785.06,Healthcare,MediLab,Net Banking,Remote,107152.0,77626.78,11086.85,16868.01,income,0
292,2026-02-24 22:25:03,3627.29,Shopping,Flipkart,Cash,Chennai,86916.0,48947.52,18212.46,14441.22,expense,0
293,2023-03-23 13:00:37,6929.97,Bills,Electricity Board,Debit Card,Remote,29748.0,20580.28,6969.89,5895.9,expense,0
294,2023-01-09 01:10:41,10331.52,Education,Book Store,Debit Card,Chennai,89435.0,61625.24,26407.45,7153.32,expense,0
295,2024-03-22 05:16:16,16559.84,Education,Exam Center,Debit Card,Delhi,69028.0,43968.85,19387.58,3914.34,expense,0
296,2023-12-27 17:47:47,1299.45,Travel,Uber,Cash,Remote,188273.0,128448.82,27317.08,17134.55,expense,0
297,2025-02-08 13:15:01,10038.76,Shopping,Flipkart,Net Banking,Chennai,92215.0,55838.6,10369.07,10916.04,expense,0
298,2025-07-25 09:22:40,39461.41,Food,Cafe House,Net Banking,Mumbai,62744.0,51133.2,5813.99,6508.72,income,0
299,2024-12-28 01:04:44,71979.64,Education,Overseas Gateway,Credit Card,Remote,105642.0,78640.02,30385.45,25243.49,expense,1
300,2025-10-04 01:49:45,130967.71,Entertainment,BookMyShow,UPI,Bangalore,116680.0,82888.13,26523.29,27804.02,income,0
301,2023-09-30 14:55:28,15756.52,Healthcare,Health Clinic,Debit Card,Hyderabad,144346.0,98712.7,49867.55,20692.37,expense,0
302,2023-10-15 01:08:32,4752.62,Travel,Ola,Credit Card,Delhi,85279.0,47590.62,21820.26,17418.18,expense,0
303,2024-08-18 20:41:23,7646.04,Bills,Water Supply,UPI,Chennai,111925.0,73042.45,36041.04,5887.3,expense,0
304,2026-01-27 23:00:50,4416.87,Entertainment,Netflix,Cash,Mumbai,193220.0,145534.45,48442.45,10167.02,expense,0
305,2024-12-23 23:10:58,4637.26,Bills,Broadband Provider,Credit Card,Chennai,46447.0,31959.37,5054.55,5440.43,expense,0
306,2025-09-19 04:53:02,6877.15,Healthcare,MediLab,Credit Card,Remote,112235.0,94805.81,14869.19,14845.41,expense,0
307,2023-08-26 23:10:18,7008.34,Bills,Gas Utility,Net Banking,Bangalore,89323.0,62428.09,19387.99,8796.7,expense,0
308,2024-01-20 10:10:47,20349.87,Education,Online Courses,Debit Card,Hyderabad,45128.0,30652.32,9145.3,7207.87,expense,0
309,2023-06-24 07:26:49,3858.97,Entertainment,Netflix,Cash,Chennai,135616.0,86284.42,40841.79,28463.52,expense,0
310,2023-08-21 18:54:06,98721.91,Bills,Broadband Provider,Net Banking,Hyderabad,114613.0,86956.25,16286.78,8494.36,income,0
311,2025-01-29 08:49:39,8360.51,Bills,Electricity Board,Cash,Remote,171922.0,145487.75,58094.82,13914.41,expense,0
312,2025-03-08 07:15:59,268.29,Food,Fresh Mart,Debit Card,Delhi,126371.0,111903.99,16400.45,8601.74,expense,0
313,2026-01-28 13:50:09,13976.64,Education,Online Courses,UPI,Remote,184024.0,103567.31,38177.26,29990.06,expense,0
314,2025-06-17 09:00:24,108.06,Food,Swiggy,Debit Card,Remote,98340.0,64460.13,27717.57,14804.5,expense,0
315,2023-04-18 05:13:12,2934.39,Travel,Airline Booking,Credit Card,Hyderabad,102373.0,67956.65,28356.67,18172.38,expense,0
316,2024-08-04 16:54:53,5813.69,Shopping,Mega Mall,Net Banking,Bangalore,48247.0,39155.43,10890.16,8074.15,expense,0
317,2025-11-26 14:01:56,131119.3,Investment,Brokerage Account,Credit Card,Delhi,128892.0,94131.22,44261.02,18276.6,income,0
318,2026-02-04 16:31:05,16153.77,Investment,Brokerage Account,Debit Card,Hyderabad,37910.0,30741.36,7451.14,2862.81,expense,0
319,2024-10-20 20:38:20,9249.53,Healthcare,Health Clinic,Cash,Delhi,79886.0,56402.83,8547.26,11331.81,expense,0
320,2023-10-20 19:03:37,8518.3,Entertainment,Premium Electronics,UPI,Bangalore,204208.0,166741.7,50422.81,14340.41,expense,1
321,2024-01-09 20:41:23,35527.25,Investment,Mutual Fund SIP,Net Banking,Hyderabad,48247.0,39155.43,10890.16,8074.15,income,0
322,2024-01-16 04:21:01,2571.34,Education,Online Courses,Credit Card,Hyderabad,187688.0,109344.4,60482.13,43183.93,expense,0
323,2025-02-21 18:35:55,6431.04,Bills,Broadband Provider,Debit Card,Chennai,79917.0,53263.52,22156.85,15083.82,expense,0
324,2025-11-10 17:48:23,42817.71,Entertainment,BookMyShow,UPI,Hyderabad,44065.0,26496.8,9632.52,4258.69,income,0
325,2024-03-03 10:28:54,66555.07,Bills,Water Supply,Net Banking,Delhi,80393.0,62129.76,18474.33,5482.84,income,0
326,2025-03-25 17:24:00,1308.67,Food,Cafe House,Net Banking,Mumbai,85279.0,47590.62,21820.26,17418.18,expense,0
327,2025-04-15 15:25:09,10622.09,Healthcare,Health Clinic,Debit Card,Delhi,195738.0,146397.92,53508.57,33237.46,expense,0
328,2024-12-20 06:49:44,30947.11,Healthcare,Health Clinic,Net Banking,Remote,50289.0,43611.83,5532.96,7469.17,income,0
329,2024-02-01 02:55:36,5448.09,Shopping,Flipkart,Debit Card,Delhi,195738.0,146397.92,53508.57,33237.46,expense,0
330,2025-04-12 01:56:24,10000.73,Education,Book Store,Credit Card,Mumbai,75428.0,67522.39,16962.21,17711.12,expense,0
331,2025-07-01 18:42:27,658.35,Food,Zomato,Debit Card,Chennai,115982.0,65431.45,31533.07,8371.37,expense,0
332,2023-11-26 00:45:57,2984.83,Entertainment,BookMyShow,Credit Card,Mumbai,41032.0,25553.1,3576.5,3540.53,expense,0
333,2025-12-29 06:23:40,13713.18,Education,Book Store,Cash,Bangalore,132450.0,89893.89,20080.03,13085.79,expense,0
334,2024-12-25 07:04:37,185490.64,Entertainment,Spotify,Credit Card,Mumbai,175168.0,118129.25,32528.73,27391.28,income,0
335,2026-01-27 05:31:48,20474.25,Education,Tuition Institute,Credit Card,Delhi,80479.0,67983.19,23146.39,5090.07,expense,0
336,2023-03-13 00:23:43,196396.37,Entertainment,BookMyShow,Credit Card,Mumbai,167386.0,94456.59,21025.77,17695.72,income,0
337,2023-11-01 18:33:35,1711.07,Investment,ETF Platform,Debit Card,Mumbai,35647.0,30999.85,7773.27,5357.86,expense,0
338,2025-10-13 21:33:13,2762.0,Bills,Broadband Provider,Cash,Delhi,204208.0,166741.7,50422.81,14340.41,expense,0
339,2024-12-16 20:57:01,983.02,Education,Book Store,Net Banking,Remote,77638.0,69760.92,20820.16,9847.63,expense,0
340,2025-09-24 00:23:27,16468.89,Education,Online Courses,Cash,Bangalore,151394.0,102135.52,52436.69,25911.83,expense,0
341,2023-01-10 22:00:22,7235.23,Travel,Airline Booking,Credit Card,Remote,193976.0,134712.01,52437.51,32909.43,expense,0
342,2023-01-15 04:49:06,240444.19,Bills,Gas Utility,Net Banking,Chennai,207957.0,121449.34,51168.23,51575.58,income,0
343,2023-01-25 10:31:22,2258.47,Education,Online Courses,Net Banking,Remote,45128.0,30652.32,9145.3,7207.87,expense,0
344,2026-01-26 21:17:46,1408.21,Food,Cafe House,Cash,Chennai,82134.0,47666.21,27819.29,16564.66,expense,0
345,2023-10-06 11:33:08,3491.91,Food,Swiggy,UPI,Hyderabad,83053.0,74183.1,26901.55,14894.14,transfer,0
346,2024-01-28 02:49:56,5372.85,Bills,Broadband Provider,Cash,Hyderabad,193976.0,134712.01,52437.51,32909.43,expense,0
347,2024-12-14 00:40:34,157019.43,Travel,Ola,Credit Card,Mumbai,203677.0,114326.06,31679.14,26934.52,income,0
348,2023-05-26 05:57:05,2804.67,Travel,Airline Booking,Credit Card,Remote,46689.0,26619.53,10662.5,6457.37,expense,0
349,2025-12-27 19:57:59,20233.23,Education,Book Store,Credit Card,Chennai,118070.0,84426.15,22574.64,14141.68,expense,0
350,2025-05-29 00:39:50,22027.29,Investment,Mutual Fund SIP,UPI,Remote,208734.0,170445.27,30091.54,40837.4,expense,0
351,2025-01-08 15:56:08,44040.37,Bills,Electricity Board,UPI,Bangalore,45581.0,34485.71,8088.94,3113.93,income,0
352,2025-10-19 08:05:27,14464.94,Healthcare,Apollo Pharmacy,Cash,Hyderabad,77733.0,61697.19,21167.71,6188.9,expense,0
353,2025-06-30 22:17:32,183598.83,Entertainment,Game Zone,Net Banking,Chennai,216475.0,132345.37,18321.04,43873.61,income,0
354,2025-11-17 17:41:34,2096.97,Bills,Broadband Provider,Net Banking,Hyderabad,118264.0,76087.91,40645.69,15635.38,expense,0
355,2025-02-16 22:54:38,3126.67,Shopping,Lifestyle Store,Credit Card,Remote,92444.0,74491.71,30816.39,7972.98,expense,0
356,2025-07-29 02:19:33,7130.06,Bills,Gas Utility,UPI,Chennai,48419.0,28458.85,4284.4,8583.82,expense,0
357,2023-12-21 09:36:56,4038.05,Healthcare,MediLab,Net Banking,Delhi,199293.0,115314.05,62949.93,46669.33,expense,0
358,2025-10-23 07:38:02,21416.86,Investment,Mutual Fund SIP,Net Banking,Bangalore,183417.0,134272.04,35810.45,41329.92,transfer,0
359,2023-08-28 13:46:27,141920.43,Travel,Ola,UPI,Chennai,150917.0,129310.03,28514.31,11590.89,income,0
360,2024-04-23 21:02:37,2424.22,Travel,Airline Booking,Credit Card,Chennai,113861.0,95506.2,14839.43,11060.27,expense,0
361,2023-10-19 02:28:19,7721.95,Travel,Airline Booking,Credit Card,Bangalore,29324.0,26210.74,3232.99,3799.54,expense,0
362,2023-05-20 05:13:57,19858.28,Investment,ETF Platform,Credit Card,Chennai,128892.0,94131.22,44261.02,18276.6,expense,0
363,2024-03-29 08:51:28,4068.76,Entertainment,Game Zone,Credit Card,Delhi,183417.0,134272.04,35810.45,41329.92,expense,0
364,2023-09-21 10:30:34,5952.04,Bills,Gas Utility,Cash,Hyderabad,112388.0,67311.46,33123.24,10151.5,expense,0
365,2023-08-15 16:50:40,1346.54,Healthcare,Apollo Pharmacy,Net Banking,Mumbai,41896.0,29529.28,6064.14,2881.38,expense,0
366,2023-04-30 11:50:10,25692.9,Investment,ETF Platform,Net Banking,Mumbai,208062.0,145624.69,55322.64,12824.68,expense,0
367,2023-10-31 18:33:58,18247.55,Education,Online Courses,Net Banking,Hyderabad,154695.0,115186.17,25853.45,9077.53,transfer,0
368,2024-08-13 03:19:26,32948.37,Investment,ETF Platform,Cash,Mumbai,51641.0,38466.37,17184.15,9770.78,expense,0
369,2025-07-26 01:20:45,13320.99,Shopping,Flipkart,UPI,Mumbai,164649.0,117393.92,34547.64,38476.98,expense,0
370,2026-02-15 14:06:07,9895.11,Investment,Gold Savings,UPI,Mumbai,41032.0,25553.1,3576.5,3540.53,expense,0
371,2024-09-02 09:41:00,151636.49,Entertainment,Netflix,UPI,Delhi,156878.0,134552.91,52566.31,22508.9,income,0
372,2023-02-11 19:30:18,6459.91,Shopping,Mega Mall,Cash,Remote,108691.0,97216.41,31241.47,14516.05,expense,0
373,2024-09-27 13:54:14,16877.3,Healthcare,Health Clinic,Credit Card,Remote,163429.0,122024.81,23602.6,30392.72,expense,0
374,2026-01-16 01:56:43,9100.21,Bills,Gas Utility,Debit Card,Mumbai,60777.0,38833.91,9707.82,6959.58,expense,0
375,2025-04-10 02:39:38,9352.8,Education,Tuition Institute,Net Banking,Hyderabad,33512.0,20059.9,2705.49,2457.74,expense,0
376,2025-07-11 11:12:43,1336.98,Entertainment,Netflix,Cash,Remote,66786.0,58804.62,13894.02,14853.78,expense,0
377,2023-03-10 19:30:01,3946.52,Entertainment,Game Zone,Cash,Bangalore,209423.0,159632.72,17273.88,14721.24,expense,0
378,2023-06-03 04:19:08,24767.12,Investment,Brokerage Account,Net Banking,Chennai,75428.0,67522.39,16962.21,17711.12,transfer,0
379,2024-08-30 14:32:19,4813.64,Bills,Gas Utility,UPI,Delhi,126371.0,111903.99,16400.45,8601.74,expense,0
380,2024-04-03 22:30:41,1034.57,Food,Fresh Mart,Credit Card,Delhi,194315.0,140748.53,19069.56,25464.91,expense,0
381,2024-06-16 22:27:10,1885.26,Shopping,Mega Mall,UPI,Mumbai,131308.0,101278.78,32965.27,20635.7,expense,0
382,2024-11-11 16:00:36,3194.52,Entertainment,Game Zone,Credit Card,Delhi,63756.0,51815.47,18989.43,15817.93,expense,0
383,2023-02-05 02:02:02,732.47,Food,Cafe House,Credit Card,Remote,167386.0,94456.59,21025.77,17695.72,expense,0
384,2025-03-12 13:38:49,9005.82,Shopping,Flipkart,Debit Card,Remote,209423.0,159632.72,17273.88,14721.24,expense,0
385,2024-09-21 05:15:46,7552.55,Investment,Brokerage Account,Debit Card,Delhi,119071.0,87972.27,34946.77,13544.39,expense,0
386,2026-02-19 11:49:51,29738.08,Investment,Brokerage Account,Credit Card,Delhi,216232.0,159748.33,57230.17,37444.95,expense,0
387,2023-11-16 16:12:05,34649.09,Investment,ETF Platform,Debit Card,Chennai,77853.0,66270.12,17475.57,6764.85,expense,0
388,2023-11-03 03:27:41,3642.73,Shopping,Mega Mall,UPI,Mumbai,50939.0,43929.57,11492.98,10772.99,expense,0
389,2025-07-16 08:41:08,3116.29,Education,Tuition Institute,UPI,Hyderabad,63467.0,40176.97,10653.44,12648.86,expense,0
